,datetime,name,price,quantity
20433,2018-09-21 12:39:00,Plain Rice,2.95,2
20434,2018-09-20 19:59:00,Peshwari Naan,2.95,1
20435,2018-09-20 19:59:00,Garlic Naan,2.95,1
20436,2018-09-20 19:45:00,Garlic Naan,2.95,1
20437,2018-09-20 19:45:00,Pilau Rice,2.95,1
20438,2018-09-20 19:31:00,Plain Rice,2.95,1
20439,2018-09-20 19:31:00,Garlic Naan,2.95,2
20440,2018-09-20 18:49:00,Pilau Rice,2.95,1
20441,2018-09-20 18:49:00,Plain Rice,2.95,1
20442,2018-09-20 16:45:00,Peshwari Naan,2.95,1
20443,2018-09-19 20:01:00,Keema Naan,2.95,2
20444,2018-09-19 19:59:00,Garlic Naan,2.95,1
20445,2018-09-19 19:23:00,Keema Naan,2.95,1
20446,2018-09-19 19:23:00,Pilau Rice,2.95,1
20447,2018-09-19 19:04:00,Pilau Rice,2.95,1
20448,2018-09-19 18:46:00,Pilau Rice,2.95,2
20449,2018-09-19 18:24:00,Pilau Rice,2.95,3
20450,2018-09-19 18:24:00,Garlic Naan,2.95,2
20451,2018-09-19 18:00:00,Garlic Naan,2.95,1
20452,2018-09-18 20:44:00,Peshwari Naan,2.95,1
20453,2018-09-18 20:33:00,Garlic Naan,2.95,1
20454,2018-09-18 20:33:00,Peshwari Naan,2.95,1
20455,2018-09-18 20:33:00,Pilau Rice,2.95,2
20456,2018-09-18 19:45:00,Peshwari Naan,2.95,1
20457,2018-09-18 19:45:00,Pilau Rice,2.95,1
20458,2018-09-18 19:45:00,Garlic Naan,2.95,1
20459,2018-09-18 19:31:00,Garlic Naan,2.95,2
20460,2018-09-18 18:50:00,Pilau Rice,2.95,1
20461,2018-09-18 17:32:00,Pilau Rice,2.95,3
20462,2018-09-18 17:12:00,Pilau Rice,2.95,2
20463,2018-09-18 16:11:00,Peshwari Naan,2.95,1
20464,2018-09-18 16:11:00,Kulcha Naan,2.95,1
20465,2018-09-18 16:11:00,Garlic Naan,2.95,1
20466,2018-09-18 13:26:00,Pilau Rice,2.95,1
20467,2018-09-17 22:11:00,Pilau Rice,2.95,2
20468,2018-09-17 20:17:00,Plain Rice,2.95,1
20469,2018-09-17 19:18:00,Pilau Rice,2.95,1
20470,2018-09-17 19:18:00,Keema Naan,2.95,1
20471,2018-09-17 19:14:00,Garlic Naan,2.95,1
20472,2018-09-16 20:28:00,Pilau Rice,2.95,1
20473,2018-09-16 19:59:00,Raitha,2.95,1
20474,2018-09-16 19:59:00,Keema Naan,2.95,1
20475,2018-09-16 19:38:00,Peshwari Naan,2.95,1
20476,2018-09-16 19:34:00,Pilau Rice,2.95,2
20477,2018-09-16 19:34:00,Peshwari Naan,2.95,1
20478,2018-09-16 19:26:00,Garlic Naan,2.95,1
20479,2018-09-16 19:16:00,Bottle Coke,2.95,1
20480,2018-09-16 19:07:00,Raitha,2.95,1
20481,2018-09-16 19:07:00,Garlic Naan,2.95,1
20482,2018-09-16 18:52:00,Pilau Rice,2.95,1
20483,2018-09-16 18:49:00,Raitha,2.95,1
20484,2018-09-16 18:49:00,Pilau Rice,2.95,1
20485,2018-09-16 18:49:00,Garlic Naan,2.95,2
20486,2018-09-16 18:18:00,Peshwari Naan,2.95,1
20487,2018-09-16 18:07:00,Garlic Naan,2.95,1
20488,2018-09-16 18:07:00,Pilau Rice,2.95,2
20489,2018-09-16 18:07:00,Peshwari Naan,2.95,2
20490,2018-09-16 18:04:00,Pilau Rice,2.95,2
20491,2018-09-16 18:04:00,Plain Rice,2.95,1
20492,2018-09-16 17:44:00,Plain Rice,2.95,1
20493,2018-09-16 17:42:00,Peshwari Naan,2.95,1
20494,2018-09-15 20:25:00,Keema Naan,2.95,1
20495,2018-09-15 20:25:00,Garlic Naan,2.95,1
20496,2018-09-15 20:25:00,Pilau Rice,2.95,2
20497,2018-09-15 20:23:00,Pilau Rice,2.95,1
20498,2018-09-15 20:23:00,Garlic Naan,2.95,1
20499,2018-09-15 20:19:00,Garlic Naan,2.95,1
20500,2018-09-15 20:08:00,Pilau Rice,2.95,1
20501,2018-09-15 19:54:00,Raitha,2.95,1
20502,2018-09-15 19:31:00,Pilau Rice,2.95,1
20503,2018-09-15 19:19:00,Pilau Rice,2.95,2
20504,2018-09-15 19:16:00,Garlic Naan,2.95,1
20505,2018-09-15 19:01:00,Pilau Rice,2.95,4
20506,2018-09-15 19:01:00,Peshwari Naan,2.95,3
20507,2018-09-15 18:59:00,Keema Naan,2.95,1
20508,2018-09-15 18:57:00,Paratha,2.95,1
20509,2018-09-15 18:53:00,Pilau Rice,2.95,1
20510,2018-09-15 18:50:00,Pilau Rice,2.95,1
20511,2018-09-15 18:32:00,Garlic Naan,2.95,1
20512,2018-09-15 18:32:00,Pilau Rice,2.95,1
20513,2018-09-15 18:26:00,Plain Rice,2.95,1
20514,2018-09-15 18:24:00,Raitha,2.95,1
20515,2018-09-15 18:16:00,Pilau Rice,2.95,1
20516,2018-09-15 18:16:00,Bottle Coke,2.95,1
20517,2018-09-15 17:43:00,Pilau Rice,2.95,3
20518,2018-09-15 17:43:00,Garlic Naan,2.95,1
20519,2018-09-15 17:39:00,Pilau Rice,2.95,1
20520,2018-09-15 17:39:00,Plain Rice,2.95,1
20521,2018-09-15 17:36:00,Plain Rice,2.95,3
20522,2018-09-15 17:17:00,Plain Rice,2.95,1
20523,2018-09-15 16:56:00,Keema Naan,2.95,1
20524,2018-09-15 16:56:00,Pilau Rice,2.95,1
20525,2018-09-15 16:56:00,Plain Rice,2.95,1
20526,2018-09-15 16:54:00,Pilau Rice,2.95,1
20527,2018-09-15 16:54:00,Keema Naan,2.95,1
20528,2018-09-15 16:54:00,Peshwari Naan,2.95,1
20529,2018-09-14 20:05:00,Keema Naan,2.95,1
20530,2018-09-14 19:39:00,Peshwari Naan,2.95,1
20531,2018-09-14 19:39:00,Pilau Rice,2.95,1
20532,2018-09-14 19:37:00,Plain Rice,2.95,2
20533,2018-09-14 19:33:00,Pilau Rice,2.95,2
20534,2018-09-14 19:33:00,Garlic Naan,2.95,1
20535,2018-09-14 19:30:00,Plain Rice,2.95,1
20536,2018-09-14 19:30:00,Pilau Rice,2.95,1
20537,2018-09-14 19:30:00,Bottle Coke,2.95,1
20538,2018-09-14 19:27:00,Paratha,2.95,2
20539,2018-09-14 19:25:00,Peshwari Naan,2.95,1
20540,2018-09-14 19:25:00,Garlic Naan,2.95,1
20541,2018-09-14 19:25:00,Pilau Rice,2.95,1
20542,2018-09-14 19:24:00,Pilau Rice,2.95,1
20543,2018-09-14 19:17:00,Pilau Rice,2.95,2
20544,2018-09-14 19:15:00,Pilau Rice,2.95,1
20545,2018-09-14 19:07:00,Pilau Rice,2.95,2
20546,2018-09-14 18:55:00,Kulcha Naan,2.95,3
20547,2018-09-14 18:49:00,Pilau Rice,2.95,1
20548,2018-09-14 18:32:00,Pilau Rice,2.95,1
20549,2018-09-14 18:16:00,Pilau Rice,2.95,2
20550,2018-09-14 17:55:00,Bottle Coke,2.95,1
20551,2018-09-14 17:39:00,Garlic Naan,2.95,1
20552,2018-09-14 17:28:00,Keema Naan,2.95,1
20553,2018-09-14 17:28:00,Plain Rice,2.95,3
20554,2018-09-14 17:25:00,Garlic Naan,2.95,1
20555,2018-09-14 17:25:00,Plain Rice,2.95,1
20556,2018-09-14 17:25:00,Pilau Rice,2.95,1
20557,2018-09-14 17:18:00,Pilau Rice,2.95,1
20558,2018-09-14 17:01:00,Pilau Rice,2.95,2
20559,2018-09-14 16:35:00,Peshwari Naan,2.95,1
20560,2018-09-13 20:34:00,Pilau Rice,2.95,1
20561,2018-09-13 19:50:00,Garlic Naan,2.95,1
20562,2018-09-13 19:40:00,Garlic Naan,2.95,1
20563,2018-09-13 18:44:00,Peshwari Naan,2.95,1
20564,2018-09-13 18:44:00,Pilau Rice,2.95,1
20565,2018-09-13 18:16:00,Pilau Rice,2.95,2
20566,2018-09-13 18:06:00,Keema Naan,2.95,1
20567,2018-09-13 17:11:00,Keema Naan,2.95,1
20568,2018-09-12 20:23:00,Pilau Rice,2.95,1
20569,2018-09-12 19:58:00,Pilau Rice,2.95,2
20570,2018-09-12 19:58:00,Peshwari Naan,2.95,2
20571,2018-09-12 19:55:00,Paratha,2.95,1
20572,2018-09-12 19:46:00,Garlic Naan,2.95,1
20573,2018-09-12 19:46:00,Bottle Diet Coke,2.95,1
20574,2018-09-12 18:45:00,Pilau Rice,2.95,1
20575,2018-09-12 18:45:00,Garlic Naan,2.95,1
20576,2018-09-12 18:15:00,Plain Rice,2.95,1
20577,2018-09-11 19:59:00,Paratha,2.95,1
20578,2018-09-11 19:11:00,Garlic Naan,2.95,1
20579,2018-09-11 18:55:00,Pilau Rice,2.95,1
20580,2018-09-11 18:55:00,Peshwari Naan,2.95,1
20581,2018-09-11 18:23:00,Pilau Rice,2.95,1
20582,2018-09-11 18:23:00,Keema Naan,2.95,2
20583,2018-09-11 18:23:00,Bottle Diet Coke,2.95,1
20584,2018-09-11 17:15:00,Pilau Rice,2.95,2
20585,2018-09-11 17:15:00,Keema Naan,2.95,1
20586,2018-09-10 20:53:00,Plain Rice,2.95,1
20587,2018-09-10 20:15:00,Pilau Rice,2.95,1
20588,2018-09-10 20:15:00,Garlic Naan,2.95,1
20589,2018-09-10 19:48:00,Raitha,2.95,1
20590,2018-09-10 19:09:00,Garlic Naan,2.95,3
20591,2018-09-10 19:09:00,Pilau Rice,2.95,3
20592,2018-09-10 19:09:00,Plain Rice,2.95,4
20593,2018-09-10 18:21:00,Pilau Rice,2.95,1
20594,2018-09-10 18:13:00,Garlic Naan,2.95,1
20595,2018-09-10 18:13:00,Pilau Rice,2.95,2
20596,2018-09-10 16:39:00,Pilau Rice,2.95,1
20597,2018-09-09 20:18:00,Peshwari Naan,2.95,1
20598,2018-09-09 20:18:00,Pilau Rice,2.95,1
20599,2018-09-09 18:57:00,Plain Rice,2.95,1
20600,2018-09-09 18:42:00,Garlic Naan,2.95,1
20601,2018-09-09 18:42:00,Keema Naan,2.95,1
20602,2018-09-09 18:24:00,Pilau Rice,2.95,1
20603,2018-09-09 18:14:00,Pilau Rice,2.95,2
20604,2018-09-09 18:14:00,Peshwari Naan,2.95,1
20605,2018-09-09 18:00:00,Plain Rice,2.95,1
20606,2018-09-09 17:34:00,Keema Naan,2.95,1
20607,2018-09-09 17:28:00,Keema Naan,2.95,1
20608,2018-09-08 22:04:00,Pilau Rice,2.95,1
20609,2018-09-08 22:04:00,Keema Naan,2.95,1
20610,2018-09-08 21:54:00,Plain Rice,2.95,1
20611,2018-09-08 21:18:00,Plain Rice,2.95,1
20612,2018-09-08 20:40:00,Pilau Rice,2.95,2
20613,2018-09-08 20:22:00,Paratha,2.95,1
20614,2018-09-08 20:22:00,Keema Naan,2.95,1
20615,2018-09-08 20:22:00,Pilau Rice,2.95,2
20616,2018-09-08 20:12:00,Pilau Rice,2.95,1
20617,2018-09-08 20:12:00,Keema Naan,2.95,1
20618,2018-09-08 19:48:00,Plain Rice,2.95,2
20619,2018-09-08 19:43:00,Pilau Rice,2.95,1
20620,2018-09-08 19:41:00,Plain Rice,2.95,1
20621,2018-09-08 19:41:00,Pilau Rice,2.95,2
20622,2018-09-08 19:41:00,Garlic Naan,2.95,2
20623,2018-09-08 19:28:00,Pilau Rice,2.95,1
20624,2018-09-08 19:14:00,Paratha,2.95,1
20625,2018-09-08 19:13:00,Pilau Rice,2.95,3
20626,2018-09-08 19:13:00,Peshwari Naan,2.95,1
20627,2018-09-08 19:00:00,Garlic Naan,2.95,2
20628,2018-09-08 19:00:00,Kulcha Naan,2.95,1
20629,2018-09-08 18:54:00,Peshwari Naan,2.95,1
20630,2018-09-08 18:54:00,Pilau Rice,2.95,1
20631,2018-09-08 18:52:00,Pilau Rice,2.95,1
20632,2018-09-08 18:47:00,Pilau Rice,2.95,1
20633,2018-09-08 18:47:00,Kulcha Naan,2.95,1
20634,2018-09-08 18:26:00,Pilau Rice,2.95,1
20635,2018-09-08 18:13:00,Pilau Rice,2.95,1
20636,2018-09-08 18:13:00,Garlic Naan,2.95,1
20637,2018-09-08 17:44:00,Pilau Rice,2.95,2
20638,2018-09-08 17:16:00,Peshwari Naan,2.95,1
20639,2018-09-08 17:14:00,Garlic Naan,2.95,1
20640,2018-09-08 13:35:00,Garlic Naan,2.95,2
20641,2018-09-08 13:35:00,Pilau Rice,2.95,1
20642,2018-09-07 21:23:00,Pilau Rice,2.95,2
20643,2018-09-07 21:04:00,Keema Naan,2.95,1
20644,2018-09-07 20:26:00,Green Salad,2.95,1
20645,2018-09-07 20:26:00,Pilau Rice,2.95,1
20646,2018-09-07 20:20:00,Plain Rice,2.95,1
20647,2018-09-07 19:56:00,Garlic Naan,2.95,1
20648,2018-09-07 19:56:00,Keema Naan,2.95,1
20649,2018-09-07 19:56:00,Pilau Rice,2.95,1
20650,2018-09-07 19:56:00,Plain Rice,2.95,1
20651,2018-09-07 19:52:00,Pilau Rice,2.95,1
20652,2018-09-07 19:52:00,Garlic Naan,2.95,1
20653,2018-09-07 19:45:00,Peshwari Naan,2.95,1
20654,2018-09-07 19:44:00,Peshwari Naan,2.95,1
20655,2018-09-07 19:44:00,Pilau Rice,2.95,1
20656,2018-09-07 19:32:00,Pilau Rice,2.95,1
20657,2018-09-07 19:32:00,Keema Naan,2.95,1
20658,2018-09-07 19:23:00,Keema Naan,2.95,1
20659,2018-09-07 19:18:00,Plain Rice,2.95,1
20660,2018-09-07 19:08:00,Pilau Rice,2.95,2
20661,2018-09-07 19:08:00,Paratha,2.95,1
20662,2018-09-07 18:51:00,Pilau Rice,2.95,2
20663,2018-09-07 18:45:00,Pilau Rice,2.95,2
20664,2018-09-07 18:28:00,Plain Rice,2.95,1
20665,2018-09-07 18:28:00,Paratha,2.95,1
20666,2018-09-07 17:55:00,Peshwari Naan,2.95,1
20667,2018-09-07 17:55:00,Pilau Rice,2.95,1
20668,2018-09-07 17:45:00,Peshwari Naan,2.95,1
20669,2018-09-07 17:45:00,Pilau Rice,2.95,1
20670,2018-09-07 16:49:00,Pilau Rice,2.95,2
20671,2018-09-06 22:52:00,Pilau Rice,2.95,1
20672,2018-09-06 22:52:00,Garlic Naan,2.95,1
20673,2018-09-06 19:11:00,Pilau Rice,2.95,1
20674,2018-09-06 19:11:00,Garlic Naan,2.95,1
20675,2018-09-06 18:39:00,Raitha,2.95,1
20676,2018-09-06 18:39:00,Pilau Rice,2.95,1
20677,2018-09-06 18:39:00,Garlic Naan,2.95,1
20678,2018-09-06 18:31:00,Garlic Naan,2.95,2
20679,2018-09-06 18:10:00,Garlic Naan,2.95,1
20680,2018-09-06 18:05:00,Pilau Rice,2.95,1
20681,2018-09-06 18:05:00,Peshwari Naan,2.95,1
20682,2018-09-06 17:50:00,Pilau Rice,2.95,1
20683,2018-09-06 17:50:00,Garlic Naan,2.95,1
20684,2018-09-06 17:50:00,Peshwari Naan,2.95,1
20685,2018-09-06 12:03:00,Plain Rice,2.95,1
20686,2018-09-06 12:03:00,Bottle Diet Coke,2.95,1
20687,2018-09-05 21:02:00,Garlic Naan,2.95,1
20688,2018-09-05 20:04:00,Garlic Naan,2.95,2
20689,2018-09-05 19:47:00,Plain Rice,2.95,1
20690,2018-09-05 19:39:00,Plain Rice,2.95,1
20691,2018-09-05 19:38:00,Pilau Rice,2.95,3
20692,2018-09-05 19:38:00,Garlic Naan,2.95,1
20693,2018-09-05 18:09:00,Pilau Rice,2.95,1
20694,2018-09-04 21:55:00,Garlic Naan,2.95,1
20695,2018-09-04 21:33:00,Pilau Rice,2.95,2
20696,2018-09-04 19:51:00,Garlic Naan,2.95,1
20697,2018-09-04 19:27:00,Plain Rice,2.95,1
20698,2018-09-04 19:24:00,Pilau Rice,2.95,1
20699,2018-09-04 18:43:00,Bottle Diet Coke,2.95,2
20700,2018-09-04 18:43:00,Garlic Naan,2.95,1
20701,2018-09-04 18:29:00,Plain Rice,2.95,1
20702,2018-09-04 18:15:00,Peshwari Naan,2.95,1
20703,2018-09-04 18:09:00,Peshwari Naan,2.95,1
20704,2018-09-04 16:36:00,Pilau Rice,2.95,1
20705,2018-09-03 20:02:00,Peshwari Naan,2.95,2
20706,2018-09-03 18:08:00,Garlic Naan,2.95,1
20707,2018-09-03 17:12:00,Pilau Rice,2.95,1
20708,2018-09-03 12:21:00,Plain Rice,2.95,1
20709,2018-09-02 21:23:00,Plain Rice,2.95,2
20710,2018-09-02 20:42:00,Plain Rice,2.95,1
20711,2018-09-02 20:11:00,Peshwari Naan,2.95,1
20712,2018-09-02 20:11:00,Pilau Rice,2.95,1
20713,2018-09-02 18:55:00,Pilau Rice,2.95,2
20714,2018-09-02 18:55:00,Garlic Naan,2.95,2
20715,2018-09-02 18:55:00,Keema Naan,2.95,1
20716,2018-09-02 18:52:00,Pilau Rice,2.95,2
20717,2018-09-02 18:50:00,Plain Rice,2.95,1
20718,2018-09-02 18:32:00,Keema Naan,2.95,1
20719,2018-09-02 18:32:00,Peshwari Naan,2.95,1
20720,2018-09-02 17:09:00,Keema Naan,2.95,1
20721,2018-09-02 17:09:00,Peshwari Naan,2.95,1
20722,2018-09-02 12:55:00,Pilau Rice,2.95,1
20723,2018-09-01 22:15:00,Peshwari Naan,2.95,2
20724,2018-09-01 20:44:00,Pilau Rice,2.95,1
20725,2018-09-01 20:44:00,Peshwari Naan,2.95,1
20726,2018-09-01 20:40:00,Paratha,2.95,1
20727,2018-09-01 20:40:00,Garlic Naan,2.95,1
20728,2018-09-01 20:40:00,Peshwari Naan,2.95,1
20729,2018-09-01 20:40:00,Keema Naan,2.95,1
20730,2018-09-01 20:40:00,Pilau Rice,2.95,1
20731,2018-09-01 20:27:00,Plain Rice,2.95,1
20732,2018-09-01 20:04:00,Pilau Rice,2.95,3
20733,2018-09-01 20:04:00,Peshwari Naan,2.95,1
20734,2018-09-01 19:53:00,Plain Rice,2.95,1
20735,2018-09-01 19:19:00,Plain Rice,2.95,1
20736,2018-09-01 19:19:00,Keema Naan,2.95,1
20737,2018-09-01 19:11:00,Pilau Rice,2.95,1
20738,2018-09-01 18:23:00,Paratha,2.95,1
20739,2018-09-01 18:00:00,Pilau Rice,2.95,1
20740,2018-08-31 20:12:00,Pilau Rice,2.95,1
20741,2018-08-31 20:12:00,Garlic Naan,2.95,1
20742,2018-08-31 20:07:00,Raitha,2.95,1
20743,2018-08-31 19:33:00,Pilau Rice,2.95,1
20744,2018-08-31 19:10:00,Pilau Rice,2.95,2
20745,2018-08-31 19:04:00,Pilau Rice,2.95,1
20746,2018-08-31 19:03:00,Pilau Rice,2.95,1
20747,2018-08-31 19:03:00,Peshwari Naan,2.95,1
20748,2018-08-31 19:01:00,Pilau Rice,2.95,1
20749,2018-08-31 19:01:00,Garlic Naan,2.95,1
20750,2018-08-31 18:48:00,Garlic Naan,2.95,1
20751,2018-08-31 18:48:00,Keema Naan,2.95,1
20752,2018-08-31 18:48:00,Plain Rice,2.95,1
20753,2018-08-31 17:39:00,Keema Naan,2.95,1
20754,2018-08-31 17:23:00,Plain Rice,2.95,1
20755,2018-08-30 22:23:00,Raitha,2.95,1
20756,2018-08-30 21:11:00,Peshwari Naan,2.95,1
20757,2018-08-30 19:40:00,Paratha,2.95,1
20758,2018-08-30 19:40:00,Peshwari Naan,2.95,1
20759,2018-08-30 19:40:00,Plain Rice,2.95,1
20760,2018-08-30 19:40:00,Bottle Coke,2.95,1
20761,2018-08-30 19:24:00,Garlic Naan,2.95,1
20762,2018-08-30 19:02:00,Peshwari Naan,2.95,1
20763,2018-08-30 19:02:00,Garlic Naan,2.95,1
20764,2018-08-30 18:19:00,Plain Rice,2.95,1
20765,2018-08-30 18:18:00,Pilau Rice,2.95,1
20766,2018-08-30 18:18:00,Garlic Naan,2.95,2
20767,2018-08-30 17:51:00,Peshwari Naan,2.95,1
20768,2018-08-30 17:51:00,Plain Rice,2.95,1
20769,2018-08-30 17:51:00,Bottle Coke,2.95,1
20770,2018-08-29 21:27:00,Pilau Rice,2.95,1
20771,2018-08-29 21:27:00,Garlic Naan,2.95,1
20772,2018-08-29 20:51:00,Pilau Rice,2.95,1
20773,2018-08-29 20:11:00,Garlic Naan,2.95,1
20774,2018-08-29 19:59:00,Raitha,2.95,1
20775,2018-08-29 19:56:00,Plain Rice,2.95,1
20776,2018-08-29 19:51:00,Pilau Rice,2.95,1
20777,2018-08-29 19:47:00,Garlic Naan,2.95,1
20778,2018-08-29 19:39:00,Garlic Naan,2.95,1
20779,2018-08-29 19:13:00,Plain Rice,2.95,3
20780,2018-08-29 19:13:00,Pilau Rice,2.95,1
20781,2018-08-29 19:13:00,Keema Naan,2.95,1
20782,2018-08-29 19:10:00,Pilau Rice,2.95,1
20783,2018-08-29 19:10:00,Garlic Naan,2.95,1
20784,2018-08-29 18:51:00,Pilau Rice,2.95,2
20785,2018-08-28 20:05:00,Peshwari Naan,2.95,1
20786,2018-08-28 20:05:00,Pilau Rice,2.95,2
20787,2018-08-28 19:12:00,Pilau Rice,2.95,1
20788,2018-08-28 18:15:00,Raitha,2.95,1
20789,2018-08-28 18:14:00,Garlic Naan,2.95,1
20790,2018-08-28 17:57:00,Keema Naan,2.95,2
20791,2018-08-28 17:29:00,Peshwari Naan,2.95,1
20792,2018-08-28 15:40:00,Lemonade 1.5 ltr,2.95,1
20793,2018-08-27 21:14:00,Plain Rice,2.95,1
20794,2018-08-27 21:14:00,Paratha,2.95,1
20795,2018-08-27 20:20:00,Plain Rice,2.95,1
20796,2018-08-27 20:20:00,Keema Naan,2.95,2
20797,2018-08-27 20:06:00,Garlic Naan,2.95,1
20798,2018-08-27 19:47:00,Plain Rice,2.95,1
20799,2018-08-27 19:47:00,Bottle Diet Coke,2.95,1
20800,2018-08-27 19:47:00,Lemonade 1.5 ltr,2.95,1
20801,2018-08-27 19:27:00,Garlic Naan,2.95,1
20802,2018-08-27 19:11:00,Plain Rice,2.95,1
20803,2018-08-27 19:09:00,Plain Rice,2.95,1
20804,2018-08-27 19:09:00,Bottle Diet Coke,2.95,1
20805,2018-08-27 18:38:00,Pilau Rice,2.95,3
20806,2018-08-27 17:56:00,Pilau Rice,2.95,1
20807,2018-08-27 17:55:00,Peshwari Naan,2.95,1
20808,2018-08-27 17:55:00,Pilau Rice,2.95,1
20809,2018-08-27 17:53:00,Pilau Rice,2.95,1
20810,2018-08-27 17:28:00,Plain Rice,2.95,1
20811,2018-08-27 17:23:00,Pilau Rice,2.95,1
20812,2018-08-27 17:23:00,Peshwari Naan,2.95,1
20813,2018-08-27 17:20:00,Garlic Naan,2.95,2
20814,2018-08-27 17:19:00,Garlic Naan,2.95,1
20815,2018-08-27 17:19:00,Pilau Rice,2.95,1
20816,2018-08-26 21:36:00,Pilau Rice,2.95,2
20817,2018-08-26 21:36:00,Garlic Naan,2.95,2
20818,2018-08-26 21:11:00,Pilau Rice,2.95,2
20819,2018-08-26 21:11:00,Keema Naan,2.95,1
20820,2018-08-26 21:06:00,Garlic Naan,2.95,1
20821,2018-08-26 20:53:00,Pilau Rice,2.95,1
20822,2018-08-26 20:53:00,Garlic Naan,2.95,1
20823,2018-08-26 20:30:00,Raitha,2.95,1
20824,2018-08-26 19:45:00,Garlic Naan,2.95,2
20825,2018-08-26 19:15:00,Plain Rice,2.95,1
20826,2018-08-26 18:32:00,Raitha,2.95,1
20827,2018-08-26 18:30:00,Pilau Rice,2.95,1
20828,2018-08-26 18:30:00,Peshwari Naan,2.95,1
20829,2018-08-26 17:19:00,Peshwari Naan,2.95,1
20830,2018-08-26 16:38:00,Plain Rice,2.95,1
20831,2018-08-25 21:40:00,Plain Rice,2.95,1
20832,2018-08-25 20:44:00,Pilau Rice,2.95,1
20833,2018-08-25 20:44:00,Keema Naan,2.95,1
20834,2018-08-25 20:06:00,Pilau Rice,2.95,2
20835,2018-08-25 20:06:00,Keema Naan,2.95,2
20836,2018-08-25 19:43:00,Garlic Naan,2.95,2
20837,2018-08-25 19:43:00,Keema Naan,2.95,1
20838,2018-08-25 19:43:00,Garlic Naan,2.95,1
20839,2018-08-25 19:19:00,Peshwari Naan,2.95,1
20840,2018-08-25 19:19:00,Pilau Rice,2.95,1
20841,2018-08-25 19:16:00,Plain Rice,2.95,1
20842,2018-08-25 19:16:00,Peshwari Naan,2.95,1
20843,2018-08-25 19:16:00,Pilau Rice,2.95,1
20844,2018-08-25 19:04:00,Plain Rice,2.95,1
20845,2018-08-25 18:58:00,Peshwari Naan,2.95,1
20846,2018-08-25 18:58:00,Pilau Rice,2.95,1
20847,2018-08-25 18:55:00,Garlic Naan,2.95,1
20848,2018-08-25 18:53:00,Pilau Rice,2.95,2
20849,2018-08-25 18:53:00,Garlic Naan,2.95,1
20850,2018-08-25 18:29:00,Kulcha Naan,2.95,1
20851,2018-08-25 18:20:00,Pilau Rice,2.95,2
20852,2018-08-25 18:20:00,Keema Naan,2.95,1
20853,2018-08-25 18:12:00,Pilau Rice,2.95,2
20854,2018-08-25 17:58:00,Garlic Naan,2.95,2
20855,2018-08-25 17:58:00,Pilau Rice,2.95,1
20856,2018-08-25 17:04:00,Keema Naan,2.95,1
20857,2018-08-25 17:04:00,Pilau Rice,2.95,1
20858,2018-08-25 13:28:00,Pilau Rice,2.95,1
20859,2018-08-24 20:48:00,Garlic Naan,2.95,1
20860,2018-08-24 20:48:00,Peshwari Naan,2.95,2
20861,2018-08-24 20:47:00,Plain Rice,2.95,2
20862,2018-08-24 20:40:00,Garlic Naan,2.95,1
20863,2018-08-24 20:40:00,Peshwari Naan,2.95,2
20864,2018-08-24 20:24:00,Garlic Naan,2.95,1
20865,2018-08-24 20:24:00,Pilau Rice,2.95,1
20866,2018-08-24 20:24:00,Plain Rice,2.95,1
20867,2018-08-24 20:24:00,Lemonade 1.5 ltr,2.95,1
20868,2018-08-24 20:24:00,Bottle Coke,2.95,1
20869,2018-08-24 20:14:00,Pilau Rice,2.95,2
20870,2018-08-24 20:14:00,Garlic Naan,2.95,1
20871,2018-08-24 19:45:00,Plain Rice,2.95,1
20872,2018-08-24 19:03:00,Garlic Naan,2.95,2
20873,2018-08-24 18:48:00,Bottle Coke,2.95,1
20874,2018-08-24 18:48:00,Bottle Diet Coke,2.95,1
20875,2018-08-24 18:43:00,Pilau Rice,2.95,1
20876,2018-08-24 17:57:00,Garlic Naan,2.95,1
20877,2018-08-24 16:53:00,Pilau Rice,2.95,2
20878,2018-08-23 21:29:00,Paratha,2.95,1
20879,2018-08-23 20:04:00,Pilau Rice,2.95,1
20880,2018-08-23 20:04:00,Garlic Naan,2.95,1
20881,2018-08-23 19:56:00,Plain Rice,2.95,1
20882,2018-08-23 19:56:00,Pilau Rice,2.95,1
20883,2018-08-23 19:46:00,Pilau Rice,2.95,1
20884,2018-08-23 19:46:00,Peshwari Naan,2.95,1
20885,2018-08-23 19:16:00,Garlic Naan,2.95,1
20886,2018-08-23 18:18:00,Pilau Rice,2.95,2
20887,2018-08-23 17:41:00,Pilau Rice,2.95,2
20888,2018-08-23 17:41:00,Keema Naan,2.95,1
20889,2018-08-23 14:39:00,Peshwari Naan,2.95,1
20890,2018-08-22 19:44:00,Pilau Rice,2.95,1
20891,2018-08-22 19:44:00,Peshwari Naan,2.95,1
20892,2018-08-22 19:18:00,Pilau Rice,2.95,1
20893,2018-08-22 19:18:00,Garlic Naan,2.95,1
20894,2018-08-22 19:15:00,Pilau Rice,2.95,4
20895,2018-08-22 19:15:00,Garlic Naan,2.95,3
20896,2018-08-22 18:33:00,Pilau Rice,2.95,1
20897,2018-08-22 18:26:00,Onion Naan,2.95,1
20898,2018-08-22 18:08:00,Plain Rice,2.95,2
20899,2018-08-22 18:08:00,Keema Naan,2.95,1
20900,2018-08-22 17:53:00,Bottle Coke,2.95,1
20901,2018-08-21 21:57:00,Raitha,2.95,1
